"country","iso_code","date","daily_vaccinations_per_million","Oxford/AstraZeneca","Pfizer/BioNTech","Sinopharm/Beijing","Sinovac","SputnikV","Johnson&Johnson","Moderna","Covaxin","Sinopharm/Wuhan","Abdala","Soberana02","QazVac","Sinopharm/HayatVax","CanSino","EpiVacCorona","RBD-Dimer","continent"
"Finland","FIN","2021-05-24",7411,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Europe"
"Finland","FIN","2021-05-25",7985,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2020-12-27",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2020-12-28",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2020-12-29",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2020-12-30",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2020-12-31",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-01",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-02",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-03",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-04",4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-05",15,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-06",39,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-07",99,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-08",175,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-09",198,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-10",210,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-11",289,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-12",406,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-13",517,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-14",625,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-15",691,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-16",710,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-17",720,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-18",816,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-19",959,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-20",1110,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-21",1270,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-22",1378,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-23",1416,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-24",1414,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-25",1400,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-26",1344,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-27",1293,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-28",1254,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-29",1232,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-30",1221,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-01-31",1215,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-01",1204,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-02",1211,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-03",1204,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-04",1191,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-05",1200,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-06",1198,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-07",1205,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-08",1245,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-09",1313,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-10",1393,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-11",1508,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-12",1592,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-13",1612,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-14",1616,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-15",1661,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-16",1688,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-17",1702,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-18",1706,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-19",1711,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-20",1722,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-21",1717,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-22",1708,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-23",1680,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-24",1652,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-25",1659,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-26",1719,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-27",1775,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-02-28",1777,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-01",1791,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-02",1852,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-03",1935,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-04",2016,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-05",2181,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-06",2494,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-07",2737,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-08",2819,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-09",2947,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-10",3060,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-11",3215,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-12",3390,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-13",3435,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-14",3309,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-15",3379,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-16",3279,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-17",3183,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-18",2989,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-19",2821,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-20",2680,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-21",2650,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-22",2678,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-23",2910,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-24",3142,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-25",3505,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-26",3785,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-27",3855,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-28",3878,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-29",3990,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-30",4123,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-03-31",4197,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-01",4230,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-02",4174,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-03",4157,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-04",4160,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-05",3770,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-06",3705,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-07",3788,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-08",3907,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-09",4227,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-10",4421,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-11",4476,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-12",5066,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-13",5338,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-14",5459,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-15",5511,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-16",5424,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-17",5389,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-18",5381,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-19",5363,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-20",5301,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-21",5276,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-22",5258,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-23",5242,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-24",5291,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-25",5335,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-26",5401,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-27",5500,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-28",5627,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-29",5788,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-04-30",5953,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-01",5776,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-02",5820,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-03",5988,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-04",6126,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-05",6264,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-06",6400,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-07",6549,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-08",6666,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-09",6766,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-10",6933,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-11",7186,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-12",7416,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-13",6940,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-14",6913,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-15",7307,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-16",7404,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-17",7373,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-18",7252,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-19",7138,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-20",7699,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-21",7782,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-22",7704,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-23",7604,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-24",7123,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"France","FRA","2021-05-25",7080,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Europe"
"French Polynesia","PYF","2021-02-02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-03",659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-04",659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-05",659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-06",659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-07",659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-08",659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-09",659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-10",659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-11",740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-12",826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-13",908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-14",993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-15",1075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-16",1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-17",1292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-18",1278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-19",1260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-20",1242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-21",1225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-22",1207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-23",1189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-24",1100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-25",1079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-26",1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-27",1040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-02-28",1018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-01",997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-02",1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-03",1072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-04",1100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-05",1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-06",1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-07",1189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-08",1217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-09",1178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-10",1488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-11",1798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-12",2107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-13",2417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-14",2727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-15",3037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-16",3346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-17",3229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-18",3115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-19",2997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-20",2880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-21",2766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-22",2649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-23",2531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-24",2613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-25",2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-26",2777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-27",2859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-28",2941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-29",3022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-30",3104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-03-31",2965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-01",2830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-02",2691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-03",2552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-04",2417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-05",2278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-06",2140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-07",2140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-08",2638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-09",3136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-10",3635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-11",4133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-12",4631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-13",5130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-14",5343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-15",5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-16",4774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-17",4489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-18",4204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-19",3919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-20",3631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-21",3887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-22",4144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-23",4400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-24",4656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-25",4913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-26",5169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-27",5422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-28",5336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-29",5247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-04-30",5158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-05-01",5073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
"French Polynesia","PYF","2021-05-02",4984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oceania"
